Sequence Length,Hidden Size,Loss Vector,Accuracy
7,4,"[0.8805282711982727, 0.8121699094772339, 0.7801242470741272, 0.7622851133346558, 0.7515464425086975, 0.745505154132843, 0.7445884943008423, 0.7586308717727661, 0.7691205143928528, 0.755730152130127]",0.675
7,5,"[0.8619423508644104, 0.880156397819519, 0.8852346539497375, 0.8184902667999268, 0.7726210951805115, 0.7345341444015503, 0.7201294302940369, 0.7102693915367126, 0.7060051560401917, 0.699952244758606]",0.85
7,6,"[0.7968184947967529, 0.7253542542457581, 0.7069804072380066, 0.7015738487243652, 0.6980099081993103, 0.6965831518173218, 0.6958536505699158, 0.6947607398033142, 0.6941463351249695, 0.6937499642372131]",0.865
7,7,"[0.577997088432312, 0.5616099834442139, 0.44350752234458923, 0.40592148900032043, 0.3640880882740021, 0.3373264968395233, 0.3252267837524414, 0.31970295310020447, 0.3169488310813904, 0.31546512246131897]",0.82
7,8,"[0.8555935621261597, 0.805941104888916, 0.7563000917434692, 0.7289939522743225, 0.7144031524658203, 0.7055310010910034, 0.7003740668296814, 0.6973803639411926, 0.6958204507827759, 0.6948779821395874]",0.87
7,9,"[0.5262603163719177, 0.3670163154602051, 0.3324323296546936, 0.32217660546302795, 0.3177826404571533, 0.31572335958480835, 0.3146800398826599, 0.31399300694465637, 0.3140571713447571, 0.31557294726371765]",0.875
7,10,"[0.8374543190002441, 0.7618923187255859, 0.7082281708717346, 0.6984459757804871, 0.6954315900802612, 0.6942399144172668, 0.6937090754508972, 0.6934712529182434, 0.693352997303009, 0.693281888961792]",0.82
7,11,"[0.5369920134544373, 0.3331097364425659, 0.31976157426834106, 0.3170499801635742, 0.3158668875694275, 0.315745085477829, 0.3147076368331909, 0.6904276609420776, 0.3149818778038025, 0.6929045915603638]",0.52
7,12,"[0.3817349076271057, 0.3246949017047882, 0.31926411390304565, 0.3167102634906769, 0.31426727771759033, 0.31394240260124207, 0.31377020478248596, 0.31446200609207153, 0.31355947256088257, 0.31387272477149963]",0.865
7,13,"[0.3411150276660919, 0.3212811052799225, 0.3171285390853882, 0.31549790501594543, 0.31482040882110596, 0.31439638137817383, 0.31397199630737305, 0.31377777457237244, 0.31357595324516296, 0.3134589195251465]",0.84
7,14,"[0.8212961554527283, 0.7027502059936523, 0.6951972842216492, 0.6937961578369141, 0.6934041380882263, 0.6932678818702698, 0.6932100653648376, 0.6931969523429871, 0.6931731104850769, 0.6931663751602173]",0.485
7,15,"[0.3347223997116089, 0.3303842842578888, 0.3386363387107849, 0.3199271857738495, 0.31568023562431335, 0.31461024284362793, 0.31407424807548523, 0.313764363527298, 0.31354352831840515, 0.3134482204914093]",0.84
7,16,"[1.1687349081039429, 1.2453566789627075, 1.2790814638137817, 1.287128210067749, 1.3046925067901611, 1.3086678981781006, 1.3109452724456787, 1.3118091821670532, 1.3131014108657837, 1.3125088214874268]",0.84
7,17,"[0.7166154980659485, 0.6974466443061829, 0.6941842436790466, 0.6935251355171204, 0.6933292746543884, 0.6932460069656372, 0.6932046413421631, 0.6931819915771484, 0.6931688785552979, 0.6931610107421875]",0.84
7,18,"[0.6639494895935059, 0.6908883452415466, 0.6925065517425537, 0.6928878426551819, 0.6930171251296997, 0.6930750012397766, 0.6931047439575195, 0.6931213140487671, 0.6931310892105103, 0.6931369304656982]",0.83
7,19,"[0.7123624086380005, 0.6965586543083191, 0.6941925287246704, 0.693588376045227, 0.6933680176734924, 0.6932689547538757, 0.6932184100151062, 0.6931905150413513, 0.6931741833686829, 0.6931643486022949]",0.84
7,20,"[0.32441088557243347, 0.32009661197662354, 0.31618446111679077, 0.31617453694343567, 0.314532607793808, 0.3139074742794037, 0.31363657116889954, 0.31349238753318787, 0.3134083151817322, 0.3133566379547119]",0.8
7,21,"[0.7870801091194153, 0.730182945728302, 0.7110185623168945, 0.7026413679122925, 0.6985667943954468, 0.6963837742805481, 0.6951364278793335, 0.6943942904472351, 0.6939401030540466, 0.6936564445495605]",0.86
7,22,"[0.3649429380893707, 0.3364664316177368, 0.3251250982284546, 0.32038193941116333, 0.3179453909397125, 0.31630635261535645, 0.31372690200805664, 0.31329232454299927, 0.31407493352890015, 0.32575201988220215]",0.83
7,23,"[0.34515872597694397, 0.3184625804424286, 0.3147009313106537, 0.3140391409397125, 0.31370261311531067, 0.31351494789123535, 0.31341084837913513, 0.3133522868156433, 0.3133184611797333, 0.31329816579818726]",0.83
7,24,"[0.3365757465362549, 0.32284027338027954, 0.31691035628318787, 0.3149186372756958, 0.3141031563282013, 0.3137272596359253, 0.31353437900543213, 0.3134273886680603, 0.31336483359336853, 0.31332701444625854]",0.795
7,25,"[0.3228881061077118, 0.3179766833782196, 0.31477001309394836, 0.3140279948711395, 0.31368300318717957, 0.3135070204734802, 0.3134101331233978, 0.31335368752479553, 0.31331977248191833, 0.3132987916469574]",0.855
7,26,"[0.3197246789932251, 0.31866568326950073, 0.31834569573402405, 0.3175535798072815, 0.31577926874160767, 0.3146498501300812, 0.3140721619129181, 0.31377315521240234, 0.3136039972305298, 0.31346720457077026]",0.875
8,2,"[0.5469111204147339, 0.584382176399231, 0.6071029901504517, 0.6222167611122131, 0.6330968737602234, 0.6413620710372925, 0.6478756666183472, 0.6531426310539246, 0.6574810147285461, 0.6611021757125854]",0.46
8,3,"[0.8838216066360474, 0.8110365271568298, 0.7781969904899597, 0.7590075731277466, 0.7455434799194336, 0.7355804443359375, 0.7281553149223328, 0.7225537896156311, 0.7183545827865601, 0.714282214641571]",0.5
8,4,"[0.5363584160804749, 0.5915606021881104, 0.6173827052116394, 0.6278706192970276, 0.6264934539794922, 0.6048532128334045, 0.5368058085441589, 0.4720836877822876, 0.43396124243736267, 0.41363200545310974]",0.65
8,5,"[0.8725049495697021, 0.8001242876052856, 0.7700014114379883, 0.754005491733551, 0.7445381879806519, 0.738959550857544, 0.735859215259552, 0.7343136668205261, 0.7337290048599243, 0.732150673866272]",0.52
8,6,"[0.5702952742576599, 0.6000146865844727, 0.6182171702384949, 0.6573647260665894, 0.6794801950454712, 0.6866917014122009, 0.6897289156913757, 0.6912240982055664, 0.6920233964920044, 0.6924750208854675]",0.81
8,7,"[0.8401655554771423, 0.7813223600387573, 0.7078585028648376, 0.698341429233551, 0.6953634023666382, 0.6941912174224854, 0.6936829686164856, 0.6934409737586975, 0.693315863609314, 0.6932471394538879]",0.855
8,8,"[0.5581704378128052, 0.5911107659339905, 0.37430131435394287, 0.3331364691257477, 0.3226628601551056, 0.3186669945716858, 0.3166508674621582, 0.31548166275024414, 0.3148050010204315, 0.31437480449676514]",0.85
8,9,"[0.8296834230422974, 0.7387951016426086, 0.706877589225769, 0.697939395904541, 0.6953771114349365, 0.6942684650421143, 0.6937118172645569, 0.6934474110603333, 0.693332850933075, 0.6932653784751892]",0.86
8,10,"[0.42006462812423706, 0.33434855937957764, 0.3243160843849182, 0.3200676143169403, 0.3172798454761505, 0.3157544732093811, 0.31559067964553833, 0.31463009119033813, 0.3140256404876709, 0.3143657445907593]",0.89
8,11,"[0.7758194804191589, 0.7096855640411377, 0.6985448002815247, 0.6952757239341736, 0.6940983533859253, 0.6936172842979431, 0.6933965682983398, 0.693282961845398, 0.6932243704795837, 0.6932092308998108]",0.46
8,12,"[0.5798091888427734, 0.6767035722732544, 0.6891781091690063, 0.6917559504508972, 0.6925538778305054, 0.6928624510765076, 0.6929981708526611, 0.6930641531944275, 0.693098783493042, 0.693118155002594]",0.835
8,13,"[0.5557842254638672, 0.37980008125305176, 0.355903297662735, 0.3365310728549957, 0.3206074833869934, 0.3178595006465912, 0.3160265386104584, 0.3147895932197571, 0.31404316425323486, 0.3136633336544037]",0.83
8,14,"[0.752368152141571, 0.7008687257766724, 0.6949278116226196, 0.6935725212097168, 0.693479597568512, 0.6936121582984924, 0.6932910084724426, 0.6932132840156555, 0.6931815147399902, 0.6931661367416382]",0.82
8,15,"[0.6066933870315552, 0.32924705743789673, 0.31717759370803833, 0.3152700662612915, 0.31455740332603455, 0.3141411244869232, 0.3137587904930115, 0.31361261010169983, 0.3137076795101166, 0.31362465023994446]",0.86
8,16,"[0.3319360911846161, 0.3203071653842926, 0.31915149092674255, 0.32089096307754517, 0.3154456615447998, 0.31499239802360535, 0.314401775598526, 0.6930984258651733, 0.6931048631668091, 0.6931103467941284]",0.51
8,17,"[1.0058484077453613, 0.7958271503448486, 0.7324454188346863, 0.7079340815544128, 0.698381245136261, 0.6951450109481812, 0.694919228553772, 0.6936357021331787, 0.693183958530426, 0.6932194232940674]",0.86
8,18,"[0.7868602275848389, 0.7086440324783325, 0.6968777179718018, 0.6942951083183289, 0.6936537027359009, 0.6934173703193665, 0.6933035850524902, 0.6932412385940552, 0.6932044625282288, 0.6931833624839783]",0.87
8,19,"[0.9919673800468445, 1.2652877569198608, 1.2806010246276855, 1.305538535118103, 1.3091965913772583, 1.3110872507095337, 1.3120049238204956, 1.3124947547912598, 1.3127771615982056, 1.3129485845565796]",0.875
8,20,"[0.5909923911094666, 0.6395246386528015, 0.6662421226501465, 0.6787890791893005, 0.6849508285522461, 0.6882418990135193, 0.6901175379753113, 0.6912362575531006, 0.6919247508049011, 0.69235759973526]",0.89
8,21,"[0.323090136051178, 0.3150519132614136, 0.3142186105251312, 0.31406188011169434, 0.3136747479438782, 0.6931074857711792, 0.6931177377700806, 0.6931253671646118, 0.6931309700012207, 0.693135142326355]",0.475
8,22,"[0.5675320625305176, 0.33257952332496643, 0.31508609652519226, 0.31514960527420044, 0.3145633339881897, 0.3139268159866333, 0.3136066198348999, 0.3134501278400421, 0.31337085366249084, 0.3133273422718048]",0.84
8,23,"[1.2794655561447144, 0.7616739869117737, 0.7182786464691162, 0.7035835385322571, 0.6984604597091675, 0.6961749196052551, 0.6949810981750488, 0.6943000555038452, 0.6938897967338562, 0.6936341524124146]",0.895
8,24,"[0.3290567994117737, 0.33004623651504517, 0.32506006956100464, 0.31879162788391113, 0.3158961832523346, 0.31471312046051025, 0.3141349256038666, 0.3137795329093933, 0.3135366439819336, 0.31349316239356995]",0.87
8,25,"[0.6574084162712097, 0.31395554542541504, 0.3137507736682892, 0.3142154812812805, 0.31377848982810974, 0.3135530352592468, 0.31343263387680054, 0.3133651614189148, 0.31332579255104065, 0.3133021593093872]",0.855
8,26,"[0.6998574733734131, 0.6939396262168884, 0.6933165788650513, 0.6932092308998108, 0.6931762099266052, 0.6931625008583069, 0.693155825138092, 0.6931523084640503, 0.6931502819061279, 0.6931491494178772]",0.865
9,2,"[0.8090983629226685, 0.7893531322479248, 0.7754976749420166, 0.7641044855117798, 0.7539331316947937, 0.7453874349594116, 0.7384263277053833, 0.7321435213088989, 0.7264928817749023, 0.7219896912574768]",0.48
9,3,"[0.5695446133613586, 0.6020225286483765, 0.6202695369720459, 0.6311439871788025, 0.6334787011146545, 0.617520272731781, 0.5733513832092285, 0.4966752529144287, 0.4194696843624115, 0.37952786684036255]",0.765
9,4,"[0.5638479590415955, 0.6048763990402222, 0.6282473206520081, 0.6370401382446289, 0.6287014484405518, 0.5918008685112, 0.5331685543060303, 0.49376559257507324, 0.4642704129219055, 0.43474406003952026]",0.855
9,5,"[0.8636766672134399, 0.8080777525901794, 0.7708005905151367, 0.7303336262702942, 0.7121027708053589, 0.7039151787757874, 0.6997164487838745, 0.6973298192024231, 0.6959015727043152, 0.69502854347229]",0.825
9,6,"[0.8782515525817871, 0.8119699358940125, 0.7726702690124512, 0.7491104602813721, 0.7344490885734558, 0.7242529988288879, 0.718309223651886, 0.7131778001785278, 0.7090303897857666, 0.7057466506958008]",0.505
9,7,"[0.5617848038673401, 0.5644746422767639, 0.5985738039016724, 0.6099544763565063, 0.6077312231063843, 0.623706579208374, 0.6363703012466431, 0.6437388062477112, 0.6606390476226807, 0.6617575883865356]",0.84
9,8,"[0.5821351408958435, 0.4007815420627594, 0.3392108082771301, 0.3395174741744995, 0.3426048457622528, 0.33335497975349426, 0.3256080448627472, 0.32137376070022583, 0.31876006722450256, 0.3167765438556671]",0.865
9,9,"[0.5759854912757874, 0.6134316921234131, 0.4070369601249695, 0.4180351495742798, 0.37928420305252075, 0.3453148603439331, 0.331043541431427, 0.32415688037872314, 0.3179977834224701, 0.31602203845977783]",0.795
9,10,"[0.77442467212677, 0.7431774139404297, 0.7395495176315308, 0.7127367854118347, 0.7052403092384338, 0.6973278522491455, 0.6964282393455505, 0.6950675249099731, 0.6944539546966553, 0.6941867470741272]",0.475
9,11,"[0.570136308670044, 0.36936280131340027, 0.32400617003440857, 0.3177933990955353, 0.3157478868961334, 0.31530094146728516, 0.315437912940979, 0.3155013918876648, 0.315245121717453, 0.3145047426223755]",0.815
9,12,"[0.799706220626831, 0.709947407245636, 0.6972914338111877, 0.6946894526481628, 0.693867027759552, 0.6935144662857056, 0.6933554410934448, 0.6932772994041443, 0.6932467222213745, 0.6931939125061035]",0.81
9,13,"[0.6188857555389404, 0.48902931809425354, 0.4323658049106598, 0.4844692349433899, 0.43445268273353577, 0.4420647919178009, 0.3701750338077545, 0.34594428539276123, 0.32691144943237305, 0.3203486204147339]",0.8
9,14,"[0.5822867155075073, 0.6319886445999146, 0.6533428430557251, 0.6671473979949951, 0.6757587790489197, 0.6793583631515503, 0.6820505857467651, 0.6842558979988098, 0.6860178112983704, 0.6864796876907349]",0.485
9,15,"[0.8398785591125488, 0.7448233366012573, 0.7116695642471313, 0.6991743445396423, 0.6956934332847595, 0.6944977641105652, 0.6938814520835876, 0.6937543749809265, 0.6935401558876038, 0.6934798955917358]",0.895
9,16,"[0.7794641256332397, 0.7382224202156067, 0.7056122422218323, 0.6964986324310303, 0.6946662068367004, 0.6940321326255798, 0.6937055587768555, 0.6936451196670532, 0.6935259699821472, 0.693452775478363]",0.48
9,17,"[0.43624910712242126, 0.373540997505188, 0.3165774643421173, 0.3146372139453888, 0.31420502066612244, 0.32033389806747437, 0.31471458077430725, 0.3139815926551819, 0.313672810792923, 0.3135245442390442]",0.835
9,18,"[0.3431004583835602, 0.3271251618862152, 0.319749116897583, 0.31766369938850403, 0.3149797022342682, 0.31422898173332214, 0.3142402768135071, 0.31372612714767456, 0.6931267976760864, 0.6931299567222595]",0.485
9,19,"[0.6742459535598755, 0.6896892786026001, 0.6922522187232971, 0.6928356289863586, 0.6929849982261658, 0.693003237247467, 0.6930943131446838, 0.6931139230728149, 0.6931263208389282, 0.6931341886520386]",0.785
9,20,"[0.7223457098007202, 0.6994203925132751, 0.696132242679596, 0.6944540739059448, 0.6938804984092712, 0.6936185956001282, 0.6933999061584473, 0.6933438181877136, 0.6933405995368958, 0.6933024525642395]",0.55
9,21,"[0.9589933753013611, 0.8466646671295166, 0.7739681005477905, 0.7234841585159302, 0.7091354131698608, 0.7024985551834106, 0.6988992691040039, 0.6967923045158386, 0.6955021619796753, 0.6946895122528076]",0.8
9,22,"[0.32825618982315063, 0.31503966450691223, 0.31596848368644714, 0.31432464718818665, 0.31380704045295715, 0.31357550621032715, 0.3134510815143585, 0.31337878108024597, 0.31333544850349426, 0.3133088946342468]",0.78
9,23,"[0.33159053325653076, 0.3157956898212433, 0.31417524814605713, 0.3143901228904724, 0.3140348792076111, 0.6912840604782104, 0.31364041566848755, 0.3134915232658386, 0.31340840458869934, 0.3133571445941925]",0.805
9,24,"[0.7884095907211304, 0.7387109994888306, 0.7194143533706665, 0.7097898721694946, 0.7029939889907837, 0.7018757462501526, 0.700549304485321, 0.6980443596839905, 0.6963716149330139, 0.6955004930496216]",0.79
9,25,"[0.5702815651893616, 0.6317347288131714, 0.6587128043174744, 0.6745776534080505, 0.6814683675765991, 0.6864603757858276, 0.6891310811042786, 0.6906613111495972, 0.691577672958374, 0.6921426653862]",0.8
9,26,"[0.6818180084228516, 0.687145471572876, 0.6836565136909485, 0.6907051205635071, 0.6917070746421814, 0.6924362182617188, 0.6929022669792175, 0.6930395364761353, 0.6930881142616272, 0.693114161491394]",0.83
10,2,"[0.8860808610916138, 0.8334246873855591, 0.8047089576721191, 0.7869862914085388, 0.7750621438026428, 0.7662298679351807, 0.759319543838501, 0.7545060515403748, 0.7511587738990784, 0.7481060028076172]",0.59
10,3,"[0.5245550274848938, 0.5584245920181274, 0.5802143216133118, 0.5840611457824707, 0.5883966684341431, 0.595636248588562, 0.5988336801528931, 0.5973814725875854, 0.5911542177200317, 0.5787991881370544]",0.625
10,4,"[0.543175220489502, 0.5934390425682068, 0.6200862526893616, 0.6366998553276062, 0.647862434387207, 0.6556504964828491, 0.6611809134483337, 0.665050208568573, 0.6674577593803406, 0.6679832935333252]",0.465
10,5,"[0.5597235560417175, 0.60016930103302, 0.6175410747528076, 0.6234058737754822, 0.6155083775520325, 0.5707423090934753, 0.49650049209594727, 0.4206976592540741, 0.37492015957832336, 0.3572234809398651]",0.69
10,6,"[0.8215088844299316, 0.773556113243103, 0.7504422068595886, 0.7331830263137817, 0.7194734215736389, 0.7122493982315063, 0.7100916504859924, 0.7104664444923401, 0.711273729801178, 0.7107051610946655]",0.68
10,7,"[0.5393339395523071, 0.5734081864356995, 0.592595636844635, 0.6103526949882507, 0.6238823533058167, 0.6352336406707764, 0.6454750895500183, 0.6547338366508484, 0.6628283858299255, 0.667906641960144]",0.83
10,8,"[0.5765860080718994, 0.5968850255012512, 0.6041876077651978, 0.6124832630157471, 0.6231861114501953, 0.6340729594230652, 0.6437636017799377, 0.6521453857421875, 0.6593251824378967, 0.6654394865036011]",0.805
10,9,"[0.8824644088745117, 0.8105374574661255, 0.7704405784606934, 0.7442641258239746, 0.7255688309669495, 0.7162258625030518, 0.7105280160903931, 0.7071714401245117, 0.704198956489563, 0.70272296667099]",0.525
10,10,"[0.4331788718700409, 0.3519381880760193, 0.3400735855102539, 0.3434549868106842, 0.37147659063339233, 0.316291481256485, 0.3147013485431671, 0.3141329288482666, 0.31379956007003784, 0.31361088156700134]",0.79
10,11,"[0.794805109500885, 0.7672615051269531, 0.7611483335494995, 0.7378008961677551, 0.7098478674888611, 0.701333224773407, 0.6992577314376831, 0.6970246434211731, 0.6943638920783997, 0.6963363289833069]",0.85
10,12,"[0.6029231548309326, 0.6294316649436951, 0.4081217050552368, 0.41779983043670654, 0.3533402383327484, 0.34165138006210327, 0.5487157702445984, 0.6437880396842957, 0.6578691005706787, 0.6352787613868713]",0.535
10,13,"[0.6029338240623474, 0.5052719116210938, 0.5891239643096924, 0.6505932807922363, 0.6837641000747681, 0.6898843050003052, 0.6917845010757446, 0.6923146843910217, 0.6928026080131531, 0.6929685473442078]",0.83
10,14,"[0.8812713623046875, 0.9167780876159668, 0.8088808059692383, 0.7526929378509521, 0.724766194820404, 0.7078138589859009, 0.7003171443939209, 0.6970319747924805, 0.6953939199447632, 0.6932249069213867]",0.5
10,15,"[0.8028593063354492, 0.7470120787620544, 0.7290021777153015, 0.7182238101959229, 0.7110663652420044, 0.705563485622406, 0.7021317481994629, 0.6997110247612, 0.6982842683792114, 0.6972280740737915]",0.795
10,16,"[0.6016625761985779, 0.6372258067131042, 0.5115326046943665, 0.45347434282302856, 0.3650472164154053, 0.3448672890663147, 0.33199697732925415, 0.3265690803527832, 0.3234713077545166, 0.3214951455593109]",0.765
10,17,"[0.6178213357925415, 0.6762152910232544, 0.688075602054596, 0.6903091669082642, 0.691767692565918, 0.692348062992096, 0.6926994323730469, 0.6928778290748596, 0.6929785013198853, 0.6930385828018188]",0.805
10,18,"[0.7552657127380371, 0.6980755925178528, 0.6944953799247742, 0.6937565803527832, 0.693444013595581, 0.6933034658432007, 0.6932244300842285, 0.6931890249252319, 0.6931711435317993, 0.6931614279747009]",0.83
10,19,"[0.648374080657959, 0.6886874437332153, 0.6911651492118835, 0.6923310160636902, 0.6927015781402588, 0.6929464340209961, 0.6930041313171387, 0.6930787563323975, 0.693109393119812, 0.6931247711181641]",0.815
10,20,"[0.7475885152816772, 0.6983237862586975, 0.6942183375358582, 0.6934877038002014, 0.6932806968688965, 0.6932008266448975, 0.6931726336479187, 0.6931605339050293, 0.6931546926498413, 0.6931515336036682]",0.85
10,21,"[0.7090114951133728, 0.695117712020874, 0.6936838626861572, 0.6933643817901611, 0.6932498216629028, 0.6932024359703064, 0.693179190158844, 0.6931666731834412, 0.6931593418121338, 0.6931596398353577]",0.465
10,22,"[0.7448521852493286, 0.7019580602645874, 0.6952188611030579, 0.6938551664352417, 0.6934987902641296, 0.6933903694152832, 0.6932600736618042, 0.6932061314582825, 0.69318026304245, 0.6931666135787964]",0.815
10,23,"[0.3226405084133148, 0.31564581394195557, 0.6811862587928772, 0.6913321018218994, 0.3134649395942688, 0.3135797679424286, 0.31365495920181274, 0.31349143385887146, 0.31340527534484863, 0.3133549094200134]",0.83
10,24,"[0.6617955565452576, 0.31547027826309204, 0.31478551030158997, 0.31473207473754883, 0.31421399116516113, 0.3137844204902649, 0.313577264547348, 0.3134613037109375, 0.31339123845100403, 0.31334713101387024]",0.855
10,25,"[0.7130703330039978, 0.6949611902236938, 0.6935001015663147, 0.6932690739631653, 0.6932048201560974, 0.6931779384613037, 0.6931645274162292, 0.6931570768356323, 0.6931536197662354, 0.6931512951850891]",0.88
10,26,"[0.7014212608337402, 0.6957502961158752, 0.6939000487327576, 0.6933798789978027, 0.6933352947235107, 0.6932382583618164, 0.693196177482605, 0.6931748986244202, 0.6931815147399902, 0.693169116973877]",0.84
11,2,"[0.894886314868927, 0.8467757701873779, 0.8155376315116882, 0.7953118681907654, 0.7811959385871887, 0.7705586552619934, 0.7620024681091309, 0.7547805309295654, 0.7485496997833252, 0.743185818195343]",0.5
11,3,"[0.931593120098114, 0.8649341464042664, 0.818591296672821, 0.7919977903366089, 0.7777363657951355, 0.7691426873207092, 0.7612780332565308, 0.7542753219604492, 0.7483009696006775, 0.7407861948013306]",0.56
11,4,"[0.9618151783943176, 0.8631108999252319, 0.8009482622146606, 0.7706150412559509, 0.7533754706382751, 0.7422017455101013, 0.7343908548355103, 0.7286892533302307, 0.7244311571121216, 0.7212297320365906]",0.485
11,5,"[0.887228786945343, 0.8373435735702515, 0.806472897529602, 0.7868741750717163, 0.7749112248420715, 0.7682228684425354, 0.7652599215507507, 0.7654532194137573, 0.7694840431213379, 0.7801698446273804]",0.58
11,6,"[0.8319504261016846, 0.7696897387504578, 0.7481547594070435, 0.7407408952713013, 0.7518118619918823, 0.8523129224777222, 0.78535395860672, 0.746761679649353, 0.7306804656982422, 0.7209151387214661]",0.79
11,7,"[0.8276370763778687, 0.7686983346939087, 0.7474747896194458, 0.7410962581634521, 0.7417932748794556, 0.7302360534667969, 0.7166627645492554, 0.7065995335578918, 0.7064664959907532, 0.7021118998527527]",0.64
11,8,"[0.85948646068573, 0.798689067363739, 0.7816828489303589, 0.7953461408615112, 0.9076412916183472, 0.8343098759651184, 0.728542685508728, 0.7113690376281738, 0.7042852640151978, 0.6997466087341309]",0.81
11,9,"[0.8282400369644165, 0.7844117879867554, 0.7713242769241333, 0.7674504518508911, 0.7732374668121338, 0.7905023097991943, 0.8415955305099487, 0.8322579860687256, 0.7542266249656677, 0.7214007377624512]",0.76
11,10,"[0.8410495519638062, 0.7791407704353333, 0.7602109313011169, 0.7480824589729309, 0.7083947062492371, 0.7083282470703125, 0.7117570042610168, 0.7309107184410095, 0.7705944776535034, 0.6997656226158142]",0.535
11,11,"[0.6087565422058105, 0.6234664916992188, 0.39174315333366394, 0.3486340343952179, 0.43414658308029175, 0.3992002308368683, 0.3527795374393463, 0.32895565032958984, 0.3231453597545624, 0.324548602104187]",0.79
11,12,"[0.7903412580490112, 0.8145533800125122, 0.8750569820404053, 0.7011786699295044, 0.7208229303359985, 0.6982187628746033, 0.695105254650116, 0.6943649649620056, 0.6941050887107849, 0.6939684748649597]",0.795
11,13,"[0.7920585870742798, 0.7481512427330017, 0.6987292170524597, 0.6947296857833862, 0.6937941312789917, 0.6934603452682495, 0.6933196783065796, 0.6932503581047058, 0.6932094693183899, 0.6931861639022827]",0.78
11,14,"[0.7420690059661865, 0.6997470855712891, 0.6964147090911865, 0.6951834559440613, 0.6939767003059387, 0.6935387849807739, 0.6934186220169067, 0.6933102607727051, 0.6932476162910461, 0.6932222247123718]",0.5
11,15,"[0.7929706573486328, 0.7422898411750793, 0.7236813902854919, 0.7139603495597839, 0.708270251750946, 0.7047852277755737, 0.7024859189987183, 0.7008817791938782, 0.6998868584632874, 0.698955774307251]",0.825
11,16,"[0.8280320167541504, 0.7443837523460388, 0.6978973746299744, 0.694779098033905, 0.6939265727996826, 0.6935562491416931, 0.6933702230453491, 0.6932832598686218, 0.6932387948036194, 0.6932186484336853]",0.76
11,17,"[0.8466629981994629, 0.8089735507965088, 0.7734982371330261, 0.7465801239013672, 0.7301945686340332, 0.7207967638969421, 0.7134904265403748, 0.7081006169319153, 0.7022418975830078, 0.6994177103042603]",0.83
11,18,"[0.6206127405166626, 0.604117751121521, 0.6831279397010803, 0.6866875290870667, 0.6887861490249634, 0.6898239254951477, 0.690848708152771, 0.6909469366073608, 0.6920952200889587, 0.6922050714492798]",0.48
11,19,"[0.6620579361915588, 0.6721514463424683, 0.6483172178268433, 0.3220403790473938, 0.31679174304008484, 0.31517449021339417, 0.3143736720085144, 0.33712852001190186, 0.3146049380302429, 0.3804549276828766]",0.805
11,20,"[0.3939490020275116, 0.37970417737960815, 0.4605869948863983, 0.5234196186065674, 0.3164561986923218, 0.3146074414253235, 0.6599087715148926, 0.6780821084976196, 0.6828280687332153, 0.6862288117408752]",0.81
11,21,"[0.8226689100265503, 0.6979823708534241, 0.6967865228652954, 0.6940550804138184, 0.6934893131256104, 0.6933048367500305, 0.693230926990509, 0.6931962370872498, 0.6931769251823425, 0.6931664943695068]",0.765
11,22,"[0.6063668727874756, 0.6842375993728638, 0.6881594657897949, 0.6899418234825134, 0.6907620429992676, 0.6910396218299866, 0.6903377771377563, 0.4342268407344818, 0.4743228554725647, 0.6921172142028809]",0.45
11,23,"[1.2218167781829834, 1.3057825565338135, 0.8198964595794678, 1.3098223209381104, 1.31080162525177, 1.3123257160186768, 1.3112237453460693, 1.311795711517334, 1.3122174739837646, 1.312512993812561]",0.815
11,24,"[0.33695822954177856, 0.6901636123657227, 0.6911993026733398, 0.33799293637275696, 0.3427608609199524, 0.31433945894241333, 0.3171274960041046, 0.3153141736984253, 0.3200279474258423, 0.6924995183944702]",0.48
11,25,"[0.7482198476791382, 0.7138930559158325, 0.6963129639625549, 0.6957443952560425, 1.2364768981933594, 0.6944794654846191, 1.2911291122436523, 1.3045437335968018, 1.310856580734253, 1.3120901584625244]",0.815
11,26,"[0.3298266530036926, 0.3205033242702484, 0.3152010142803192, 0.31458672881126404, 0.31445497274398804, 0.313886821269989, 0.3136650621891022, 0.3135179281234741, 0.31342485547065735, 0.3133663833141327]",0.805
12,2,"[0.5620782375335693, 0.5844962000846863, 0.5947768092155457, 0.6010957360267639, 0.6053779721260071, 0.6088482141494751, 0.612627387046814, 0.6171860694885254, 0.6224749088287354, 0.6282721757888794]",0.585
12,3,"[0.5498865246772766, 0.586612343788147, 0.6097613573074341, 0.6253839731216431, 0.636589765548706, 0.6450191140174866, 0.6515904664993286, 0.6568517684936523, 0.6611508727073669, 0.6647208333015442]",0.47
12,4,"[0.5085431933403015, 0.5483840107917786, 0.5759264230728149, 0.5950415730476379, 0.6071474552154541, 0.6149146556854248, 0.6250460147857666, 0.6335458755493164, 0.6402149200439453, 0.6463167667388916]",0.54
12,5,"[0.5537065267562866, 0.5989010334014893, 0.6224737167358398, 0.6358073949813843, 0.6439593434333801, 0.6489928960800171, 0.651587724685669, 0.6513004899024963, 0.6454683542251587, 0.6276503205299377]",0.53
12,6,"[0.8072366118431091, 0.7678058743476868, 0.7445895671844482, 0.729932963848114, 0.7202014923095703, 0.7119964361190796, 0.7061149477958679, 0.7022695541381836, 0.6998984217643738, 0.6979011297225952]",0.66
