Scale Factor,Sequence Length,Hidden Size,Loss Vector,Accuracy
9,10,32,"[0.5040435791015625, 0.3523796796798706, 0.4603193402290344, 0.32835090160369873, 0.3306352496147156, 0.3280813992023468, 0.5696591734886169, 0.36981114745140076, 0.4382576644420624, 0.38234126567840576]",0.8
9,20,2,"[1.0947977304458618, 1.0408176183700562, 1.0150405168533325, 0.9966513514518738, 0.9808709621429443, 0.9702065587043762, 0.9618374705314636, 0.9568438529968262, 0.9555611610412598, 0.9574453830718994]",0.445
9,20,4,"[0.8357236981391907, 0.8781524300575256, 0.8397389650344849, 0.8177046775817871, 0.7958773970603943, 0.7804234623908997, 0.7683234214782715, 0.7569973468780518, 0.7485034465789795, 0.7465965151786804]",0.495
9,20,8,"[0.4920947551727295, 0.5544852018356323, 0.5985127091407776, 0.6449834704399109, 0.654221773147583, 0.6623193025588989, 0.6666284203529358, 0.669018566608429, 0.6720325946807861, 0.6743202805519104]",0.47
9,20,16,"[0.8585091233253479, 0.8297300934791565, 0.8261595964431763, 0.7780410051345825, 0.7694714665412903, 0.7503520250320435, 0.7688028216362, 0.7423369884490967, 0.7133287787437439, 0.7069887518882751]",0.52
9,20,32,"[0.8309547901153564, 0.8504035472869873, 0.8002415299415588, 0.9454300999641418, 0.8285616636276245, 0.7229090929031372, 0.7265235185623169, 0.7784225344657898, 0.7052158117294312, 0.7090549468994141]",0.5
9,40,2,"[0.8133085370063782, 0.7833287715911865, 0.7626522779464722, 0.7483647465705872, 0.7383001446723938, 0.7308581471443176, 0.7254770994186401, 0.7211388945579529, 0.7178940176963806, 0.7148648500442505]",0.46
9,40,4,"[0.46066850423812866, 0.4254978597164154, 0.48523420095443726, 0.49231773614883423, 0.3724391758441925, 0.3723388910293579, 0.48877400159835815, 0.49034810066223145, 0.45029640197753906, 0.36332419514656067]",0.7
9,40,8,"[1.0818336009979248, 1.138569951057434, 1.0189964771270752, 0.9270977973937988, 0.869515061378479, 0.8290718793869019, 0.8325639963150024, 0.8110171556472778, 0.7998621463775635, 0.7928354740142822]",0.455
9,40,16,"[0.570976972579956, 0.6170228123664856, 0.621150016784668, 0.650351345539093, 0.6596702933311462, 0.6501632332801819, 0.6695107221603394, 0.6719426512718201, 0.6733543872833252, 0.6737736463546753]",0.545
9,40,32,"[0.44282010197639465, 0.4477211833000183, 0.4566805958747864, 0.45114195346832275, 0.436185747385025, 0.5057706832885742, 0.5271446108818054, 0.5748830437660217, 0.5600452423095703, 0.5561409592628479]",0.49
9,80,2,"[0.3894369602203369, 0.3833847641944885, 0.39366814494132996, 0.4186544120311737, 0.4279775023460388, 0.43096113204956055, 0.3778461217880249, 0.3673471212387085, 0.36517333984375, 0.3633006513118744]",0.9
9,80,4,"[0.5281102061271667, 0.5449808239936829, 0.5583061575889587, 0.5770089626312256, 0.5905395746231079, 0.6036772131919861, 0.6100426912307739, 0.6052257418632507, 0.5991893410682678, 0.5959622859954834]",0.485
9,80,8,"[1.027843713760376, 0.9642007350921631, 0.9777765870094299, 0.9463077783584595, 0.9149010181427002, 0.8795682787895203, 0.8582711219787598, 0.8475916385650635, 0.8324830532073975, 0.8315691947937012]",0.475
9,80,16,"[0.5709468126296997, 0.6103515028953552, 0.6084103584289551, 0.6365299820899963, 0.6085754632949829, 0.6301512718200684, 0.6649995446205139, 0.6163003444671631, 0.6445703506469727, 0.6596165895462036]",0.525
9,80,32,"[0.8525140285491943, 0.7860856652259827, 0.752308189868927, 0.7222193479537964, 0.7178399562835693, 0.7180200815200806, 0.7114181518554688, 0.7228368520736694, 0.7249127626419067, 0.7138717174530029]",0.515
9,160,2,"[0.8136905431747437, 0.9785658121109009, 0.8899818062782288, 0.8417066335678101, 0.8115019798278809, 0.7904108762741089, 0.7751657962799072, 0.7635055780410767, 0.7543199062347412, 0.7471579909324646]",0.5
9,160,4,"[0.49062225222587585, 0.5102826356887817, 0.36081433296203613, 0.362883597612381, 0.3629069924354553, 0.3673486113548279, 0.36513659358024597, 0.6612933278083801, 0.358287513256073, 0.35294973850250244]",0.65
9,160,8,"[0.5584738850593567, 0.5040108561515808, 0.47888612747192383, 0.5816838145256042, 0.4637264013290405, 0.5454114675521851, 0.66562420129776, 0.5380412936210632, 0.5081616640090942, 0.517481803894043]",0.54
9,160,16,"[0.932096004486084, 1.0425939559936523, 0.8766377568244934, 0.894700825214386, 0.7910095453262329, 0.8111327886581421, 0.8162826895713806, 0.8455259799957275, 0.823729932308197, 0.7918332815170288]",0.5
9,160,32,"[1.0409938097000122, 0.8785419464111328, 0.957210898399353, 0.7645331025123596, 0.8854856491088867, 0.8288700580596924, 0.7175547480583191, 0.8136192560195923, 0.7329644560813904, 0.7198305130004883]",0.49
10,5,2,"[0.43729168176651, 0.46630915999412537, 0.493303120136261, 0.5147279500961304, 0.5303996801376343, 0.5434392094612122, 0.5546867847442627, 0.5562194585800171, 0.563675582408905, 0.5025255680084229]",0.63
10,5,4,"[0.5775423645973206, 0.5130740404129028, 0.384831964969635, 0.3668520450592041, 0.3527064025402069, 0.3427438735961914, 0.33649495244026184, 0.3317251205444336, 0.32859355211257935, 0.32608720660209656]",0.835
10,5,8,"[1.049515962600708, 0.7299859523773193, 0.9023502469062805, 0.7021382451057434, 0.7099297046661377, 0.7417494654655457, 0.7077290415763855, 0.7047191858291626, 0.6979896426200867, 0.6958361864089966]",0.87
10,5,16,"[0.389774888753891, 0.3629792034626007, 0.33068346977233887, 0.3223913908004761, 0.32001957297325134, 0.31787243485450745, 0.31626561284065247, 0.3156221807003021, 0.3153863549232483, 0.31475600600242615]",0.905
10,5,32,"[0.944797933101654, 0.7536754608154297, 0.854486882686615, 0.6971030235290527, 0.7070766687393188, 0.6956562995910645, 0.6987512707710266, 0.6958171129226685, 0.6959163546562195, 0.693913459777832]",0.86
10,10,2,"[0.3863467276096344, 0.3909168839454651, 0.40076375007629395, 0.407459557056427, 0.4095342457294464, 0.4078618288040161, 0.40670737624168396, 0.40395405888557434, 0.40203481912612915, 0.40104547142982483]",0.76
10,10,4,"[0.8909746408462524, 0.814313530921936, 0.7676774859428406, 0.738973081111908, 0.7194650769233704, 0.7073655724525452, 0.7009544968605042, 0.765106201171875, 0.7000938653945923, 0.7128595113754272]",0.85
10,10,8,"[0.4447614550590515, 0.4080256223678589, 0.38892266154289246, 0.4563799500465393, 0.429490327835083, 0.38548117876052856, 0.5030703544616699, 0.48743122816085815, 0.45831531286239624, 0.618821382522583]",0.49
10,10,16,"[0.5530849695205688, 0.5457344055175781, 0.5094802975654602, 0.6183130145072937, 0.6049436926841736, 0.5518047213554382, 0.4733462631702423, 0.4213448166847229, 0.6088880896568298, 0.5576514005661011]",0.62
10,10,32,"[0.4095233380794525, 0.6269792914390564, 0.6183661818504333, 0.5930007696151733, 0.4335678517818451, 0.5475616455078125, 0.6643506288528442, 0.4291652739048004, 0.6838809251785278, 0.6785604953765869]",0.57
10,20,2,"[0.4860047698020935, 0.41409143805503845, 0.41697996854782104, 0.4190013110637665, 0.4214056134223938, 0.42456257343292236, 0.42742908000946045, 0.42768219113349915, 0.4299814999103546, 0.4319300055503845]",0.66
10,20,4,"[0.4646339416503906, 0.4951246976852417, 0.5765682458877563, 0.5949007272720337, 0.5579736232757568, 0.5807777047157288, 0.5840678215026855, 0.6076877117156982, 0.6133777499198914, 0.6159490942955017]",0.51
10,20,8,"[0.5245150923728943, 0.5317690968513489, 0.5611051917076111, 0.5779464840888977, 0.604514479637146, 0.6178267598152161, 0.6241105794906616, 0.6289295554161072, 0.628929615020752, 0.627602219581604]",0.495
10,20,16,"[0.5615602135658264, 0.6137666702270508, 0.6349607706069946, 0.619515061378479, 0.5483340620994568, 0.6462486386299133, 0.629744291305542, 0.625279426574707, 0.6224920749664307, 0.6367883682250977]",0.525
10,20,32,"[0.8282454013824463, 0.8555756211280823, 0.8753101825714111, 0.9199109077453613, 0.8620981574058533, 0.8156111240386963, 0.8178730010986328, 0.7518369555473328, 0.7741378545761108, 0.8050739169120789]",0.545
10,40,2,"[0.499980092048645, 0.5020292401313782, 0.5143427848815918, 0.5249053239822388, 0.5351081490516663, 0.5445085167884827, 0.5508735775947571, 0.55792236328125, 0.5648052096366882, 0.5590777397155762]",0.57
10,40,4,"[1.0506633520126343, 1.0382304191589355, 1.0152335166931152, 0.9195258021354675, 0.9236730337142944, 0.8903928399085999, 0.8613950610160828, 0.8143993616104126, 0.803729772567749, 0.7924281358718872]",0.495
10,40,8,"[0.7999401688575745, 0.7522155046463013, 0.9595752954483032, 0.9495240449905396, 0.7472601532936096, 0.9914582371711731, 1.0174201726913452, 0.7313871383666992, 0.9965476989746094, 0.9873499870300293]",0.58
10,40,16,"[0.8564713001251221, 0.771775484085083, 0.7413233518600464, 0.7323511838912964, 0.7273247838020325, 0.7297573089599609, 0.7302122712135315, 0.7888085842132568, 0.8139685392379761, 0.7246258854866028]",0.58
10,40,32,"[0.4459506869316101, 0.4422285854816437, 0.6680567860603333, 0.5770232677459717, 0.5677721500396729, 0.6276140809059143, 0.6171964406967163, 0.6557789444923401, 0.6448439359664917, 0.6717138290405273]",0.54
10,80,2,"[0.5416756868362427, 0.5722724795341492, 0.5954297780990601, 0.6130183339118958, 0.6256399750709534, 0.6361191868782043, 0.6446300745010376, 0.6515463590621948, 0.6573500633239746, 0.6624155044555664]",0.55
10,80,4,"[0.9209195971488953, 0.8322334289550781, 0.7912931442260742, 0.7661153078079224, 0.7494070529937744, 0.7385751605033875, 0.7307182550430298, 0.7256096005439758, 0.7221333980560303, 0.7198529243469238]",0.555
10,80,8,"[0.9197061061859131, 0.7992109656333923, 0.7829236388206482, 0.8534516096115112, 0.9156833291053772, 0.7695237398147583, 0.7919931411743164, 0.8147204518318176, 0.8134377002716064, 0.8165198564529419]",0.46
10,80,16,"[0.4828786253929138, 0.5408547520637512, 0.550041139125824, 0.5356318950653076, 0.5519114136695862, 0.6006117463111877, 0.5416910648345947, 0.599129319190979, 0.5653582215309143, 0.5631740093231201]",0.455
10,80,32,"[1.0924426317214966, 0.7868925333023071, 0.9112542867660522, 0.7711105942726135, 0.7995873093605042, 0.8238007426261902, 0.7431867122650146, 0.7441332936286926, 0.945701539516449, 0.7410383224487305]",0.495
10,160,2,"[0.5586683750152588, 0.5818138718605042, 0.5729533433914185, 0.5183936357498169, 0.5083499550819397, 0.5084133744239807, 0.5118619203567505, 0.5023068189620972, 0.49538370966911316, 0.4893344044685364]",0.565
10,160,4,"[0.5893477201461792, 0.6022162437438965, 0.6176480650901794, 0.6277868747711182, 0.6339854001998901, 0.6378729343414307, 0.6478080749511719, 0.6409744024276733, 0.6443317532539368, 0.6461181640625]",0.605
10,160,8,"[0.9431493878364563, 0.8382650017738342, 0.7501728534698486, 0.7370789647102356, 0.7302911877632141, 0.7452194690704346, 0.7217170000076294, 0.8581092953681946, 0.7204858660697937, 0.7483845353126526]",0.585
10,160,16,"[0.9009844660758972, 0.899196982383728, 0.8506333827972412, 0.8996067047119141, 0.7960110306739807, 0.836811900138855, 0.8335533142089844, 0.8254485726356506, 0.7841353416442871, 0.7614693641662598]",0.49
10,160,32,"[0.9972050189971924, 0.891010046005249, 0.9361293315887451, 0.9118603467941284, 0.9469270706176758, 0.8500301837921143, 0.8792053461074829, 0.8004276156425476, 0.8700975179672241, 0.8907020092010498]",0.525
11,5,2,"[1.0326297283172607, 0.975284993648529, 0.9303489923477173, 0.9016304016113281, 0.9048106670379639, 0.8791559338569641, 0.8855692148208618, 0.8915748596191406, 0.884552538394928, 0.8275798559188843]",0.605
11,5,4,"[0.9832701683044434, 0.8888053894042969, 0.8119391202926636, 0.736378014087677, 0.7232745289802551, 0.7148374915122986, 0.7090773582458496, 0.7046859264373779, 1.2348062992095947, 0.6997518539428711]",0.715
11,5,8,"[0.4044756591320038, 0.37938961386680603, 0.35632577538490295, 0.33629295229911804, 0.32991304993629456, 0.3242282569408417, 0.32075393199920654, 0.3184809684753418, 0.32104238867759705, 0.31622642278671265]",0.85
11,5,16,"[0.8923248052597046, 0.8160654902458191, 0.7134413123130798, 0.7545323967933655, 0.7269313931465149, 0.7106602191925049, 0.7101230621337891, 0.703577995300293, 0.6975882053375244, 0.696463942527771]",0.935
11,5,32,"[1.1829549074172974, 0.926992654800415, 1.3039487600326538, 1.3032255172729492, 1.3064095973968506, 1.2008538246154785, 1.3102349042892456, 1.3120267391204834, 1.3093278408050537, 1.3122049570083618]",0.895
11,10,2,"[0.8675234317779541, 0.8549439907073975, 0.846064567565918, 0.8368122577667236, 0.8273589015007019, 0.8150582313537598, 0.8023189306259155, 0.7887154817581177, 0.7781450152397156, 0.7690949440002441]",0.505
11,10,4,"[0.9066741466522217, 0.8621335625648499, 0.7751046419143677, 0.7573636770248413, 0.7362054586410522, 0.7952944040298462, 0.8011295795440674, 0.8023191690444946, 0.8039239048957825, 0.8032930493354797]",0.7
11,10,8,"[0.7975006103515625, 0.7583903074264526, 0.7364839911460876, 0.7297317385673523, 0.7209135890007019, 0.7126816511154175, 0.7071450352668762, 0.7057126760482788, 0.70405113697052, 0.7004552483558655]",0.625
11,10,16,"[0.9422813653945923, 0.8861698508262634, 0.7702263593673706, 0.8167440891265869, 0.792624831199646, 0.7163034677505493, 0.7272242307662964, 0.7018048763275146, 0.7039799690246582, 0.7667877674102783]",0.725
11,10,32,"[0.4430883228778839, 0.41698703169822693, 0.37818142771720886, 0.34440091252326965, 0.3691660165786743, 0.3315107822418213, 0.33396729826927185, 0.387297123670578, 0.35198330879211426, 0.3646261692047119]",0.75
11,20,2,"[0.4299560487270355, 0.4231273829936981, 0.4156021475791931, 0.500180721282959, 0.38773614168167114, 0.3851878046989441, 0.6010274887084961, 0.3845199644565582, 0.37970712780952454, 0.3778936564922333]",0.63
11,20,4,"[0.8170327544212341, 0.8095221519470215, 0.7971997261047363, 0.7842046618461609, 0.7769324779510498, 0.7723051905632019, 0.7662839889526367, 0.7614973783493042, 0.7567405104637146, 0.7521262168884277]",0.66
11,20,8,"[0.8228291869163513, 0.7714125514030457, 0.7374446988105774, 0.7320383191108704, 0.8950385451316833, 0.8913620710372925, 0.8534036874771118, 0.8339040279388428, 0.8339344263076782, 0.8346055746078491]",0.495
11,20,16,"[0.5991315841674805, 0.6261794567108154, 0.6212271451950073, 0.6729504466056824, 0.6783196330070496, 0.6793708801269531, 0.6652421951293945, 0.6743649244308472, 0.6658557653427124, 0.6779590249061584]",0.46
11,20,32,"[0.9404044151306152, 0.9153382182121277, 0.8174968957901001, 0.8432096838951111, 0.8958296775817871, 0.7662800550460815, 0.8179628252983093, 0.7960261702537537, 0.8177756071090698, 0.8311740159988403]",0.455
11,40,2,"[0.9520370364189148, 0.9597341418266296, 0.9936455488204956, 1.1212639808654785, 1.1567376852035522, 1.1672213077545166, 1.1662150621414185, 1.1855911016464233, 1.1843922138214111, 1.1573008298873901]",0.645
11,40,4,"[0.9169397354125977, 0.8519352674484253, 0.8098819851875305, 0.7807377576828003, 0.7770503163337708, 0.7450259327888489, 0.7351377010345459, 0.7147930860519409, 0.7661722302436829, 0.7369799017906189]",0.785
11,40,8,"[0.588654100894928, 0.6217172145843506, 0.635319173336029, 0.6481243371963501, 0.6495755910873413, 0.6483678817749023, 0.6410712599754333, 0.6372991800308228, 0.6370227336883545, 0.6086438298225403]",0.415
11,40,16,"[0.5067155361175537, 0.5671995282173157, 0.6574112176895142, 0.6459377408027649, 0.6467752456665039, 0.6527847051620483, 0.673948347568512, 0.6642436385154724, 0.6373531818389893, 0.6451483368873596]",0.545
11,40,32,"[0.47105875611305237, 0.45813876390457153, 0.3915856182575226, 0.5411229133605957, 0.548202395439148, 0.5992975831031799, 0.5884909629821777, 0.5686400532722473, 0.5989857316017151, 0.6232526898384094]",0.505
11,80,2,"[0.8206284642219543, 0.7752814292907715, 0.7510277032852173, 0.7367847561836243, 0.727942705154419, 0.7217302322387695, 0.7172855138778687, 0.7140433192253113, 0.7116760611534119, 0.7096644639968872]",0.74
11,80,4,"[0.9103524684906006, 0.9217590093612671, 0.9056206941604614, 0.8944413661956787, 0.8895673751831055, 0.9041908979415894, 0.927081823348999, 0.9374482035636902, 0.9583224058151245, 0.9761138558387756]",0.575
11,80,8,"[0.9647080302238464, 0.9685994982719421, 0.8874455094337463, 0.8329747915267944, 0.9383689165115356, 0.890192985534668, 0.7917971014976501, 0.7792277932167053, 0.7785588502883911, 0.7738003730773926]",0.47
11,80,16,"[0.8495362997055054, 0.8211844563484192, 0.8946229219436646, 0.7329571843147278, 0.8489693403244019, 0.7086541652679443, 0.7030757069587708, 0.7013933658599854, 0.7004026174545288, 0.699537456035614]",0.47
11,80,32,"[0.5294997692108154, 0.5848803520202637, 0.533234179019928, 0.5835810899734497, 0.4816553294658661, 0.5507956743240356, 0.5647395849227905, 0.6026003360748291, 0.5306662917137146, 0.512554407119751]",0.53
11,160,2,"[0.48963046073913574, 0.5032597780227661, 0.5098081827163696, 0.63018399477005, 0.6280372142791748, 0.6238469481468201, 0.6245743632316589, 0.6277763247489929, 0.6300896406173706, 0.6318712830543518]",0.49
11,160,4,"[0.6018636226654053, 0.6051756739616394, 0.6099934577941895, 0.6317035555839539, 0.6214392185211182, 0.647156834602356, 0.6570119261741638, 0.6590087413787842, 0.6532825231552124, 0.6585592031478882]",0.47
11,160,8,"[0.9519103169441223, 0.7869975566864014, 0.7488135099411011, 0.7311877608299255, 0.7210597991943359, 0.714957594871521, 0.7118984460830688, 0.7871953248977661, 0.7101842761039734, 0.7093430757522583]",0.485
11,160,16,"[0.5609526634216309, 0.6587866544723511, 0.6651391386985779, 0.6656103134155273, 0.6676911115646362, 0.6695573329925537, 0.6726962924003601, 0.6744992733001709, 0.6095576882362366, 0.3344031572341919]",0.505
11,160,32,"[0.5539474487304688, 0.576330840587616, 0.5243214964866638, 0.5789865255355835, 0.5978763103485107, 0.5487293004989624, 0.4423079490661621, 0.4992649555206299, 0.5593903660774231, 0.5593031644821167]",0.5
12,5,2,"[0.49531084299087524, 0.5762994289398193, 0.5504696369171143, 0.5509992837905884, 0.5499644875526428, 0.5486770868301392, 0.5472053289413452, 0.5434585213661194, 0.5405251383781433, 0.537082850933075]",0.515
12,5,4,"[0.5669224262237549, 0.5780156254768372, 0.5763833522796631, 0.5899403691291809, 0.5855724811553955, 0.540054976940155, 0.5243933200836182, 0.5003846883773804, 0.4823164939880371, 0.46379971504211426]",0.805
12,5,8,"[0.7973581552505493, 0.7418449521064758, 0.7092024683952332, 0.7008434534072876, 0.6958463788032532, 0.6958297491073608, 0.6939557194709778, 0.6935500502586365, 0.6933871507644653, 0.6932933330535889]",0.86
12,5,16,"[0.3425500690937042, 0.3215214014053345, 0.3994680941104889, 0.3373085558414459, 0.32559192180633545, 0.3217567503452301, 0.6503022313117981, 0.31834128499031067, 0.31743261218070984, 0.31428250670433044]",0.85
12,5,32,"[0.34828948974609375, 0.31859955191612244, 0.3161257803440094, 0.31595873832702637, 0.3140146732330322, 0.3138529658317566, 0.3136213421821594, 0.3136138319969177, 0.31338050961494446, 0.31345334649086]",0.825
12,10,2,"[0.6107204556465149, 0.6182932257652283, 0.6245646476745605, 0.6295167803764343, 0.6348215937614441, 0.412407785654068, 0.6700639128684998, 0.6493826508522034, 0.6475666761398315, 0.6503486037254333]",0.77
12,10,4,"[0.40972253680229187, 0.41495099663734436, 0.43830013275146484, 0.4598339796066284, 0.4934537410736084, 0.460391640663147, 0.4126528203487396, 0.3894515931606293, 0.3761725127696991, 0.3652723729610443]",0.785
12,10,8,"[0.5452163219451904, 0.5792425274848938, 0.561546802520752, 0.6670808792114258, 0.544433057308197, 0.48897820711135864, 0.45817726850509644, 0.5807779431343079, 0.404886931180954, 0.6852544546127319]",0.67
12,10,16,"[0.5029675364494324, 0.416640043258667, 0.5817128419876099, 0.6442229151725769, 0.353096067905426, 0.3359740674495697, 0.3424944579601288, 0.3349400460720062, 0.3265945315361023, 0.3251631557941437]",0.765
12,10,32,"[0.5339270830154419, 0.6124504804611206, 0.46624574065208435, 0.41511982679367065, 0.4515618681907654, 0.35053887963294983, 0.44023290276527405, 0.6754329800605774, 0.3445563316345215, 0.5920748114585876]",0.46
12,20,2,"[0.542532205581665, 0.5575094223022461, 0.4814337193965912, 0.4807065725326538, 0.48081058263778687, 0.4806370735168457, 0.4796236753463745, 0.47795265913009644, 0.4762786030769348, 0.474806010723114]",0.525
12,20,4,"[0.8337799310684204, 0.7934549450874329, 0.7696683406829834, 0.7539575099945068, 0.7431542277336121, 0.7349770665168762, 0.7287681698799133, 0.723729133605957, 0.7197670936584473, 0.7165707945823669]",0.47
12,20,8,"[0.7996426820755005, 0.7595937252044678, 0.740302562713623, 0.7290201783180237, 0.7226089835166931, 0.7175740599632263, 0.7129440307617188, 0.7099588513374329, 0.7081854939460754, 0.7064012289047241]",0.48
12,20,16,"[0.8793737888336182, 0.8406957387924194, 0.7961115837097168, 0.750803530216217, 0.762260913848877, 0.7781369090080261, 0.7410741448402405, 0.7372673749923706, 0.7483946084976196, 0.7666411399841309]",0.525
12,20,32,"[0.7994654178619385, 0.7924311757087708, 0.7917231321334839, 0.7445212602615356, 0.7360817790031433, 0.7376685738563538, 0.7121257781982422, 0.7202479839324951, 0.7139380574226379, 0.7104628682136536]",0.495
12,40,2,"[0.4395785629749298, 0.42375582456588745, 0.4197006821632385, 0.4161398708820343, 0.4119913876056671, 0.4088085889816284, 0.40756717324256897, 0.40640372037887573, 0.4061392843723297, 0.404767245054245]",0.81
12,40,4,"[0.4602234363555908, 0.4430670440196991, 0.4082578718662262, 0.43096068501472473, 0.40657368302345276, 0.3992817997932434, 0.394942969083786, 0.39263787865638733, 0.3893871307373047, 0.39033570885658264]",0.775
12,40,8,"[0.9779096841812134, 0.9231257438659668, 0.8844476342201233, 0.8073762655258179, 0.8448358178138733, 0.845755934715271, 0.845860481262207, 0.8254095315933228, 0.80412358045578, 0.7935079336166382]",0.55
12,40,16,"[0.786289632320404, 0.7417309284210205, 0.7221624851226807, 0.7251095175743103, 0.7256881594657898, 0.7180405259132385, 0.705864667892456, 0.7147834897041321, 0.7045567035675049, 0.7029088139533997]",0.48
12,40,32,"[0.811815619468689, 0.8573635816574097, 0.8068939447402954, 0.7410977482795715, 0.7143799066543579, 1.048877239227295, 0.7605553269386292, 0.7152088284492493, 0.744809091091156, 0.8095404505729675]",0.48
12,80,2,"[0.4796016812324524, 0.5326112508773804, 0.5579310059547424, 0.5788467526435852, 0.5922418832778931, 0.6026341915130615, 0.6374291777610779, 0.5719289779663086, 0.577187716960907, 0.47450965642929077]",0.615
12,80,4,"[0.5137493014335632, 0.5747302174568176, 0.6052412986755371, 0.6148895621299744, 0.6189395189285278, 0.6269530653953552, 0.6260173916816711, 0.6294450163841248, 0.6320964694023132, 0.6344784498214722]",0.53
12,80,8,"[0.914107084274292, 0.8236976861953735, 0.8547410368919373, 0.8036086559295654, 0.825522243976593, 0.7541813850402832, 0.7877338528633118, 0.8065889477729797, 0.7554492354393005, 0.7467644810676575]",0.485
12,80,16,"[0.8231772184371948, 0.8533138632774353, 0.7586992383003235, 0.733221709728241, 0.7228118181228638, 0.7150951027870178, 0.7123854160308838, 0.7105328440666199, 0.7085650563240051, 0.7078782320022583]",0.515
12,80,32,"[0.8383893966674805, 0.9716228246688843, 0.9484699964523315, 0.8562746047973633, 0.8455331325531006, 0.7915807962417603, 0.7847678661346436, 0.7862861752510071, 0.7878698110580444, 0.7477077841758728]",0.52
12,160,2,"[0.36750784516334534, 0.36138394474983215, 0.35730263590812683, 0.3555724620819092, 0.3539314866065979, 0.35306239128112793, 0.35335564613342285, 0.3544769883155823, 0.3545505106449127, 0.3550436794757843]",0.745
12,160,4,"[0.8823144435882568, 0.7938042283058167, 0.7587370872497559, 0.7407588362693787, 0.7299200892448425, 0.7209345102310181, 0.7158799171447754, 0.7078796625137329, 0.7023674845695496, 0.6998087763786316]",0.69
12,160,8,"[0.8599040508270264, 0.8040139675140381, 0.7800197601318359, 0.7948663830757141, 0.7639726400375366, 0.7468076348304749, 0.7359438538551331, 0.7290432453155518, 0.7227972149848938, 0.7625110149383545]",0.59
12,160,16,"[0.5387002825737, 0.5226802825927734, 0.5219398736953735, 0.5203266143798828, 0.48074963688850403, 0.5003660321235657, 0.5200564861297607, 0.5500257015228271, 0.6142570972442627, 0.6018880009651184]",0.45
12,160,32,"[0.7751652002334595, 0.9987090826034546, 0.8398177623748779, 0.7354332208633423, 0.8496854305267334, 0.7311677932739258, 0.7917490005493164, 0.7271683216094971, 0.780871570110321, 0.7910921573638916]",0.52
